total_area,num_rooms,num_bedrooms,num_bathrooms,num_living_rooms,num_kitchens,quality_score,complexity_score,estimated_cost
141.69,7,2,2,2,1,9,3,161928.67
120.89,5,2,1,1,1,4,5,87138.56
139.23,6,2,1,2,1,6,2,114612.61
253.92,10,4,4,1,1,5,2,188136.91
120.7,5,2,1,1,1,5,5,97208.45
164.02,7,3,2,1,1,9,2,173556.68
177.37,6,3,1,1,1,6,1,141297.39
195.49,7,3,1,2,1,5,7,154943.94
148.49,5,2,1,1,1,8,3,146751.86
153.32,7,2,3,1,1,4,7,115555.44
159.55,7,4,1,1,1,3,3,97310.37
165.12,7,3,2,1,1,7,4,155374.16
129.85,6,3,1,1,1,6,3,110503.12
123.69,5,2,1,1,1,6,3,105124.42
145.08,8,3,3,1,1,5,1,114585.53
156.21,7,4,1,1,1,8,5,160915.39
104.63,5,2,1,1,1,4,3,76301.89
172.49,6,1,3,1,1,4,7,124681.3
97.19,4,1,1,1,1,8,2,100311.54
221.24,8,5,1,1,1,7,5,199991.22
129.46,5,1,2,1,1,5,7,104544.14
149.14,5,2,1,1,1,4,2,98803.19
133.9,5,1,1,2,1,4,4,95988.93
206.9,9,4,3,1,1,6,4,180178.0
121.26,6,2,2,1,1,6,3,107210.09
195.4,8,2,3,2,1,3,3,116390.28
194.01,8,3,2,2,1,8,7,206477.52
209.48,7,4,1,1,1,7,3,183007.34
107.4,6,3,1,1,1,4,5,78261.26
185.22,7,2,2,2,1,4,2,127002.55
163.9,6,1,3,1,1,6,6,146664.8
109.47,5,1,2,1,1,7,4,111182.48
141.82,5,2,1,1,1,4,1,92862.47
155.48,7,4,1,1,1,7,1,137863.01
149.97,8,3,3,1,1,3,7,101076.39
117.41,6,2,2,1,1,7,4,117411.39
165.84,6,2,2,1,1,3,5,102393.86
296.9,10,4,3,2,1,4,2,193662.07
108.13,4,1,1,1,1,8,3,110902.7
109.34,6,2,2,1,1,4,7,86465.22
116.22,5,1,1,2,1,4,3,84876.48
119.99,6,2,1,2,1,8,4,126923.34
201.13,7,3,2,1,1,7,4,186178.61
109.14,5,1,2,1,1,8,2,115353.96
171.71,6,2,1,2,1,3,4,102435.33
162.02,6,2,2,1,1,9,4,177176.59
122.52,6,2,2,1,1,7,4,120629.68
198.98,7,2,3,1,1,7,3,182267.07
141.07,6,3,1,1,1,9,7,161495.61
147.74,7,3,1,2,1,3,7,97727.06
168.6,6,3,1,1,1,4,7,121855.86
129.95,6,2,2,1,1,6,2,109430.65
105.67,6,2,2,1,1,6,1,95901.11
144.24,5,2,1,1,1,8,3,143862.82
146.41,6,3,1,1,1,4,6,104059.46
143.45,5,1,2,1,1,6,7,129709.33
98.39,5,1,2,1,1,8,3,109813.33
100.86,5,2,1,1,1,5,2,81319.94
243.69,9,3,4,1,1,8,5,251101.25
86.41,4,1,1,1,1,9,5,103135.33
118.63,6,3,1,1,1,8,7,133182.71
144.7,8,3,2,2,1,7,7,149872.25
201.74,7,4,1,1,1,3,4,121703.67
126.83,5,2,1,1,1,9,6,144991.68
114.44,6,2,1,2,1,4,6,88821.89
165.52,7,2,3,1,1,6,4,146383.95
133.78,7,4,1,1,1,7,3,126538.52
125.38,5,2,1,1,1,7,6,120828.26
162.72,6,3,1,1,1,7,2,142767.35
209.82,7,4,1,1,1,5,5,160729.25
194.51,8,3,2,2,1,5,4,149245.49
178.52,7,3,2,1,1,9,4,196144.52
195.16,7,2,2,2,1,7,3,177394.9
148.37,7,3,1,2,1,8,5,153960.61
184.66,7,3,2,1,1,7,1,164234.87
145.06,6,3,1,1,1,6,6,128466.53
171.39,7,3,2,1,1,7,2,158462.92
176.46,6,1,3,1,1,9,6,197846.8
145.68,6,2,1,2,1,3,2,87802.39
109.8,6,2,2,1,1,6,1,98157.84
114.22,6,3,1,1,1,7,4,112001.44
141.12,6,3,1,1,1,7,7,138307.83
127.08,6,2,1,2,1,5,1,94401.52
163.73,7,3,2,1,1,6,6,145063.02
174.9,6,3,1,1,1,3,2,101983.88
174.0,6,2,2,1,1,8,7,185682.56
91.53,5,1,1,2,1,7,3,90773.05
176.3,6,1,3,1,1,6,2,149673.36
188.06,8,4,1,2,1,5,6,146794.36
143.5,5,2,1,1,1,5,2,103934.93
132.89,6,2,2,1,1,7,1,124239.64
156.44,7,3,2,1,1,8,5,162948.38
113.17,5,2,1,1,1,5,5,91601.38
93.24,4,1,1,1,1,6,3,84602.53
167.15,7,3,1,2,1,3,3,99089.47
72.42,4,1,1,1,1,6,1,65699.77
172.87,6,3,1,1,1,4,2,115168.49
125.59,7,3,1,2,1,3,2,75464.81
190.0,7,4,1,1,1,8,4,184263.03
112.13,4,1,1,1,1,3,7,71522.33
138.73,6,2,2,1,1,5,1,105173.88
128.42,7,2,3,1,1,7,7,135086.4
148.09,7,2,2,2,1,4,5,106840.02
121.08,6,1,3,1,1,6,7,117476.08
127.93,5,2,1,1,1,9,6,143762.11
150.71,7,3,2,1,1,5,5,122985.51
133.85,5,2,1,1,1,6,4,112409.0
127.73,7,3,2,1,1,7,3,126591.57
123.8,5,2,1,1,1,5,2,95358.09
118.48,5,2,1,1,1,8,2,121650.17
160.16,8,2,3,2,1,3,1,98854.68
214.7,8,4,2,1,1,3,6,133174.42
164.88,6,3,1,1,1,8,4,164246.74
121.99,5,2,1,1,1,8,7,132268.35
158.08,6,1,3,1,1,7,6,155260.84
128.6,6,3,1,1,1,9,4,142772.45
165.59,8,2,4,1,1,7,1,156483.98
104.09,5,1,2,1,1,6,5,96330.71
152.51,6,3,1,1,1,7,2,136133.24
163.8,6,2,2,1,1,9,3,177753.77
117.88,5,2,1,1,1,4,5,88189.7
194.75,8,3,3,1,1,5,2,148713.3
133.96,7,4,1,1,1,5,7,109348.68
79.8,4,1,1,1,1,9,1,94512.89
265.6,10,4,3,2,1,8,7,275564.5
137.77,6,2,2,1,1,6,5,123270.16
200.71,8,5,1,1,1,7,1,173383.26
237.99,8,4,2,1,1,4,4,162781.41
183.79,9,4,3,1,1,6,4,162402.8
190.24,7,3,2,1,1,5,4,146000.18
142.91,8,3,2,2,1,9,4,166806.7
177.5,8,3,3,1,1,6,6,158958.65
243.37,9,3,3,2,1,8,4,242180.38
144.68,5,2,1,1,1,6,7,127888.68
205.04,9,3,3,2,1,7,7,203595.08
104.8,5,1,2,1,1,6,4,99757.83
102.37,5,2,1,1,1,4,2,73181.15
175.84,6,3,1,1,1,5,5,133276.06
141.85,7,3,2,1,1,4,7,106313.12
163.29,8,4,2,1,1,8,2,167263.75
152.46,8,4,2,1,1,9,3,172118.27
128.11,7,3,2,1,1,4,3,93252.65
156.0,6,2,1,2,1,6,1,126263.99
177.72,7,3,2,1,1,7,7,175424.62
150.2,6,2,2,1,1,6,1,123303.82
100.76,5,2,1,1,1,3,1,61790.16
166.05,8,3,3,1,1,9,7,199396.73
119.69,6,3,1,1,1,5,6,97694.67
146.3,5,1,2,1,1,3,6,91100.98
102.93,5,2,1,1,1,5,2,82152.56
142.28,5,2,1,1,1,4,3,96485.03
154.73,6,2,2,1,1,5,3,120789.39
118.83,5,1,2,1,1,7,1,111586.65
73.23,4,1,1,1,1,7,7,78700.9
131.17,5,2,1,1,1,7,1,116244.07
137.76,7,3,2,1,1,6,3,122588.58
149.28,6,3,1,1,1,4,2,99233.77
179.56,6,3,1,1,1,6,7,157884.55
108.81,4,1,1,1,1,4,3,74965.79
157.9,6,2,2,1,1,4,5,113079.22
108.36,5,1,2,1,1,3,5,70405.74
178.91,8,4,1,2,1,4,1,117857.0
184.63,7,3,1,2,1,7,2,161185.08
174.18,7,3,2,1,1,7,5,164083.36
129.58,6,3,1,1,1,5,1,98658.5
147.59,6,2,2,1,1,9,3,163384.88
176.19,7,2,3,1,1,7,7,174656.01
90.77,4,1,1,1,1,4,1,62920.07
127.19,6,3,1,1,1,3,7,85376.01
109.52,5,1,2,1,1,9,3,128411.53
169.54,7,4,1,1,1,3,1,97078.92
166.54,7,4,1,1,1,4,5,118286.51
112.13,6,3,1,1,1,5,6,93074.86
97.66,5,2,1,1,1,7,3,92847.37
211.4,8,3,3,1,1,6,3,179449.4
107.47,6,3,1,1,1,3,5,68649.73
182.08,8,2,3,2,1,4,6,131543.6
169.85,7,1,4,1,1,8,7,193901.47
270.1,10,4,3,2,1,6,3,222612.12
167.05,6,2,2,1,1,5,4,131419.7
177.25,6,2,1,2,1,8,4,173767.81
128.45,7,2,3,1,1,4,7,102993.91
231.27,8,4,2,1,1,3,7,145428.41
108.15,5,2,1,1,1,3,7,71407.11
119.31,6,2,2,1,1,6,2,106984.64
98.47,4,1,1,1,1,5,2,75025.34
101.99,5,1,2,1,1,9,2,119454.53
133.77,6,3,1,1,1,5,1,100122.21
168.7,7,3,2,1,1,3,2,101594.76
179.57,6,3,1,1,1,4,3,119948.2
165.34,8,4,1,2,1,3,5,105082.26
140.98,7,3,2,1,1,6,2,123735.98
123.57,7,2,3,1,1,9,4,150321.94
123.67,5,1,1,2,1,6,6,111694.9
137.59,5,1,2,1,1,5,7,114756.3
157.32,6,2,1,2,1,3,4,94745.88
120.24,5,1,2,1,1,5,5,98945.6
78.44,4,1,1,1,1,4,3,57101.55
122.17,6,2,2,1,1,3,5,78764.29
132.58,5,1,2,1,1,3,7,86571.27
125.35,6,2,1,2,1,3,1,72612.73
85.43,4,1,1,1,1,4,2,62199.0
196.06,7,4,1,1,1,7,4,173209.82
88.03,5,1,2,1,1,9,1,106990.36
150.04,7,2,2,2,1,9,4,171978.11
130.41,5,1,1,2,1,8,4,134144.15
163.43,7,3,1,2,1,3,7,107219.3
126.49,7,2,2,2,1,3,3,80055.46
125.21,7,4,1,1,1,5,6,103383.31
232.03,9,5,2,1,1,4,2,152722.42
122.81,7,3,1,2,1,5,4,103498.34
145.05,8,3,3,1,1,3,3,91471.96
159.6,7,3,1,2,1,3,4,95027.82
168.91,6,3,1,1,1,7,3,149856.43
200.8,7,2,3,1,1,6,6,176177.32
132.57,5,2,1,1,1,8,5,138949.91
172.05,8,5,1,1,1,5,7,141618.9
188.45,8,3,2,2,1,8,2,183651.69
187.61,8,3,3,1,1,4,6,135596.16
129.6,6,3,1,1,1,4,7,96577.55
154.57,7,2,3,1,1,3,2,98348.06
156.42,7,3,2,1,1,7,2,147270.8
192.53,8,2,4,1,1,7,6,191104.03
92.32,5,2,1,1,1,6,1,79779.89
142.42,7,3,1,2,1,3,6,89233.61
119.47,5,2,1,1,1,5,4,94219.34
177.9,6,1,3,1,1,6,7,161298.65
144.09,6,2,2,1,1,3,2,84999.66
109.34,6,3,1,1,1,7,7,114065.65
165.25,8,4,2,1,1,7,5,161334.2
106.27,6,1,2,2,1,8,7,124857.13
145.39,5,2,1,1,1,9,1,149987.89
132.17,7,3,1,2,1,5,6,109220.98
117.86,4,1,1,1,1,9,3,129254.15
129.66,6,3,1,1,1,9,5,148736.61
92.25,5,2,1,1,1,8,4,101509.4
178.91,8,4,1,2,1,8,3,174290.06
146.23,6,2,1,2,1,5,4,111736.67
151.54,6,3,1,1,1,9,2,158623.82
118.52,5,1,2,1,1,5,1,89402.93
199.69,7,3,2,1,1,8,5,195528.37
117.83,5,2,1,1,1,6,7,109357.78
126.87,5,2,1,1,1,4,2,86032.09
198.5,8,4,2,1,1,8,3,195793.46
178.03,6,3,1,1,1,5,6,140240.34
131.83,6,2,2,1,1,7,4,128986.96
165.78,6,2,2,1,1,3,7,104941.69
137.02,6,2,2,1,1,4,1,96210.74
101.2,5,2,1,1,1,5,4,79877.12
79.16,4,1,1,1,1,3,7,53473.86
112.38,4,1,1,1,1,5,2,85325.54
142.34,8,4,2,1,1,8,7,159986.84
172.4,6,3,1,1,1,5,4,131764.09
198.48,8,4,1,2,1,3,4,119398.09
103.06,4,1,1,1,1,5,2,77645.81
136.42,6,2,2,1,1,8,7,149714.63
113.9,6,3,1,1,1,8,4,120834.29
130.85,7,3,2,1,1,8,5,143143.86
206.39,7,4,1,1,1,7,1,174924.49
147.61,5,1,1,2,1,8,3,148862.0
266.43,9,4,3,1,1,5,4,202833.62
90.47,5,1,2,1,1,3,4,61708.71
106.67,5,2,1,1,1,4,3,76367.21
194.33,8,4,2,1,1,8,1,186449.91
173.28,6,2,2,1,1,8,2,167754.24
123.53,7,3,1,2,1,9,5,146462.49
111.95,6,3,1,1,1,5,6,93324.79
136.61,5,2,1,1,1,5,3,102277.49
75.24,4,1,1,1,1,3,3,49493.34
150.27,7,3,1,2,1,3,6,95039.39
119.21,6,2,2,1,1,4,5,90179.85
124.47,7,3,2,1,1,3,5,79196.55
201.54,8,3,3,1,1,7,2,185638.1
124.42,7,2,3,1,1,9,4,153216.33
106.13,5,2,1,1,1,5,6,90624.71
115.29,6,3,1,1,1,5,5,95537.28
155.63,6,2,2,1,1,6,2,128012.75
190.81,7,3,2,1,1,6,6,165954.28
135.8,6,2,2,1,1,7,6,136626.65
176.21,9,5,2,1,1,5,4,136011.73
109.42,6,3,1,1,1,4,2,76842.8
130.92,7,4,1,1,1,7,6,130863.71
139.48,6,2,2,1,1,9,4,158508.21
157.89,8,3,2,2,1,8,2,162643.34
113.84,4,1,1,1,1,8,6,120704.07
184.58,7,1,4,1,1,4,5,132667.75
204.26,7,3,2,1,1,4,3,135941.29
171.21,6,3,1,1,1,5,3,128589.96
157.49,8,4,2,1,1,7,3,151282.29
185.48,7,2,3,1,1,6,2,154913.01
166.7,6,3,1,1,1,4,2,108288.28
117.54,4,1,1,1,1,5,7,95738.34
152.66,7,2,3,1,1,5,7,130757.57
120.92,6,3,1,1,1,5,1,92013.28
144.48,8,4,2,1,1,9,4,168994.73
76.4,4,1,1,1,1,6,7,75865.54
141.13,6,3,1,1,1,3,3,84528.78
153.98,7,4,1,1,1,9,4,166824.66
95.1,5,2,1,1,1,8,1,101809.45
148.61,6,2,2,1,1,9,4,165304.78
178.13,7,3,2,1,1,5,7,142677.64
131.65,5,1,2,1,1,7,1,120985.9
130.11,6,3,1,1,1,6,5,114673.23
195.46,7,4,1,1,1,5,7,154432.0
155.13,7,3,2,1,1,4,1,104838.73
176.78,6,2,2,1,1,9,5,193636.91
163.94,6,3,1,1,1,8,1,154717.61
143.63,6,1,3,1,1,7,7,146620.94
168.21,6,3,1,1,1,8,6,169187.53
142.22,6,3,1,1,1,4,5,100922.06
190.33,7,1,4,1,1,9,7,223234.9
130.72,5,2,1,1,1,8,1,126702.9
157.14,7,2,2,2,1,3,1,94966.9
94.13,4,1,1,1,1,8,3,99113.44
174.92,6,2,1,2,1,3,4,104156.45
231.2,8,3,2,2,1,5,3,170817.51
196.11,7,3,2,1,1,6,2,159912.72
162.59,7,3,2,1,1,3,5,102730.01
115.6,5,1,2,1,1,4,6,87149.02
162.88,8,5,1,1,1,3,6,103657.11
135.13,6,1,2,2,1,7,2,129976.25
141.92,7,3,1,2,1,7,5,137165.11
262.6,9,4,2,2,1,9,6,281274.31
173.93,6,3,1,1,1,6,5,147663.74
164.17,8,3,3,1,1,8,7,179995.74
171.78,7,4,1,1,1,8,1,162482.17
127.39,7,3,2,1,1,5,7,111603.33
133.02,7,3,1,2,1,4,7,100277.73
156.15,7,2,3,1,1,8,5,168558.69
70.76,4,1,1,1,1,9,5,90055.11
151.96,6,3,1,1,1,7,4,138957.3
161.92,6,2,1,2,1,5,7,128413.57
123.82,6,3,1,1,1,7,4,120655.07
131.0,7,2,2,2,1,5,6,111523.43
105.26,6,2,1,2,1,9,6,128822.32
146.24,8,4,2,1,1,9,5,173566.11
127.57,5,1,1,2,1,4,6,90244.7
227.53,8,3,2,2,1,3,3,135180.67
119.66,6,2,2,1,1,8,7,138906.14
131.14,7,3,2,1,1,5,2,104637.72
135.82,5,2,1,1,1,8,4,136522.46
129.33,6,2,2,1,1,3,6,86176.42
200.88,7,4,1,1,1,3,2,115337.36
148.29,5,2,1,1,1,9,6,164485.55
117.81,6,3,1,1,1,9,3,133850.87
98.1,4,1,1,1,1,8,7,106282.71
149.44,6,3,1,1,1,9,7,170301.63
168.22,6,3,1,1,1,8,2,162991.36
206.34,7,2,3,1,1,5,1,149686.08
133.8,5,2,1,1,1,7,3,124559.52
237.53,9,4,3,1,1,9,2,249228.36
110.06,6,2,2,1,1,5,5,92985.55
174.45,7,4,1,1,1,4,1,113406.49
143.14,6,2,2,1,1,4,1,99822.57
125.8,5,2,1,1,1,5,6,100963.85
121.8,5,1,2,1,1,3,5,78835.24
164.62,6,2,2,1,1,6,7,145757.69
198.49,7,3,2,1,1,3,6,125812.27
127.02,6,3,1,1,1,5,4,101042.84
164.33,7,2,3,1,1,9,2,180698.7
165.66,6,3,1,1,1,8,4,162630.18
164.93,6,3,1,1,1,7,1,140487.42
130.05,7,3,2,1,1,7,1,126130.4
127.69,6,3,1,1,1,6,3,112706.09
130.81,5,1,2,1,1,7,2,122510.14
83.12,4,1,1,1,1,9,1,95322.0
121.71,5,1,2,1,1,4,4,84566.11
123.73,6,3,1,1,1,4,5,86928.27
115.82,5,2,1,1,1,7,7,116867.44
143.93,7,3,2,1,1,9,7,176180.02
186.42,7,3,1,2,1,9,3,194964.38
155.64,6,2,2,1,1,4,6,114440.65
177.05,7,3,2,1,1,8,3,178111.49
121.24,5,2,1,1,1,6,5,105897.05
112.52,6,2,1,2,1,7,2,106079.46
205.12,7,3,2,1,1,8,4,202687.16
122.08,6,2,1,2,1,8,6,134251.12
104.27,5,2,1,1,1,9,1,115000.05
91.48,4,1,1,1,1,6,3,81607.49
165.71,6,1,3,1,1,9,5,188557.47
113.05,6,1,3,1,1,8,5,131736.09
170.77,7,4,1,1,1,5,4,132304.02
172.61,6,1,3,1,1,3,6,110305.84
136.85,6,1,3,1,1,7,6,142661.71
115.36,6,2,2,1,1,3,6,77380.52
148.15,5,1,2,1,1,4,7,110417.9
113.48,5,2,1,1,1,4,4,82809.33
104.13,5,2,1,1,1,6,7,98580.53
202.45,7,3,2,1,1,5,2,148645.99
109.41,6,2,2,1,1,4,4,82914.23
174.74,8,4,2,1,1,8,1,174807.62
105.04,4,1,1,1,1,7,1,96425.6
137.32,5,2,1,1,1,8,6,141521.74
165.66,6,3,1,1,1,5,6,127790.27
172.48,7,3,2,1,1,9,5,191046.27
143.21,6,2,1,2,1,7,5,135765.11
159.6,6,2,2,1,1,6,5,138244.21
164.3,7,3,2,1,1,7,3,153957.48
117.06,5,2,1,1,1,5,3,91333.08
128.27,5,2,1,1,1,8,3,128293.0
177.48,7,4,1,1,1,6,6,155566.95
196.63,7,3,2,1,1,7,5,183538.13
163.37,8,2,4,1,1,3,2,100685.44
133.07,7,3,2,1,1,3,3,86455.75
134.68,7,3,2,1,1,6,1,116740.69
145.0,5,2,1,1,1,3,1,85325.41
144.41,6,2,2,1,1,5,4,113321.23
110.42,6,2,1,2,1,3,1,66662.77
92.74,5,2,1,1,1,4,1,62980.34
180.04,8,4,2,1,1,4,5,128101.8
174.66,6,2,2,1,1,8,5,177028.7
136.99,6,3,1,1,1,5,1,102307.69
130.87,7,3,2,1,1,4,6,99366.89
159.32,6,3,1,1,1,8,1,149504.45
147.61,8,3,3,1,1,7,5,150141.87
196.96,7,4,1,1,1,7,6,181374.13
93.16,5,2,1,1,1,8,2,98891.76
131.94,5,2,1,1,1,8,1,128632.42
124.81,5,2,1,1,1,8,7,132541.19
174.39,6,3,1,1,1,8,7,178402.62
202.18,7,4,1,1,1,3,6,125514.64
190.21,7,3,1,2,1,8,4,184952.9
71.05,4,1,1,1,1,6,3,68772.08
147.94,6,1,3,1,1,4,6,106634.12
88.84,5,2,1,1,1,8,3,99645.19
89.94,4,1,1,1,1,3,5,60378.37
132.62,5,1,2,1,1,5,3,104161.66
110.75,5,1,2,1,1,4,4,82367.11
172.63,7,2,3,1,1,8,3,177597.91
127.14,5,1,2,1,1,4,7,96361.41
162.18,6,2,2,1,1,8,6,173180.57
179.6,6,2,2,1,1,8,6,181720.82
142.71,6,2,2,1,1,4,2,100849.67
126.76,5,2,1,1,1,8,2,125103.7
123.66,5,2,1,1,1,6,2,102883.29
160.52,6,1,3,1,1,5,7,132070.55
148.26,7,3,2,1,1,4,4,105725.61
216.94,8,5,1,1,1,4,6,148578.9
209.14,8,4,2,1,1,7,3,188249.61
139.15,6,2,2,1,1,6,4,123786.1
140.48,6,3,1,1,1,6,4,121367.81
111.37,5,1,2,1,1,8,2,119431.56
209.9,7,3,1,2,1,6,7,178928.59
110.26,6,3,1,1,1,3,6,74441.93
175.14,6,3,1,1,1,7,3,153903.97
126.62,5,2,1,1,1,3,6,83600.38
212.91,9,3,3,2,1,6,6,188177.12
154.69,6,2,2,1,1,4,2,103757.53
193.23,7,4,1,1,1,6,2,154601.93
188.89,7,4,1,1,1,7,5,172509.75
220.14,8,4,2,1,1,5,3,165016.76
87.92,5,2,1,1,1,8,2,97652.9
167.03,6,2,2,1,1,8,3,167902.7
174.58,6,3,1,1,1,7,2,152469.4
126.2,6,2,1,2,1,6,1,107116.85
171.83,6,2,2,1,1,5,5,134222.09
192.72,8,3,2,2,1,3,3,117673.62
239.84,8,3,2,2,1,3,1,137485.9
197.12,8,3,3,1,1,4,6,143889.12
221.75,8,4,2,1,1,8,3,215717.81
148.97,5,2,1,1,1,4,5,105612.94
133.11,6,3,1,1,1,6,5,117101.21
116.24,5,1,1,2,1,8,6,124818.91
101.93,5,2,1,1,1,8,2,106250.89
163.31,8,3,3,1,1,7,3,158930.71
178.4,7,3,2,1,1,8,3,178721.41
118.96,6,2,1,2,1,3,2,71865.19
163.15,8,3,2,2,1,4,6,120127.76
144.74,5,2,1,1,1,3,5,88186.5
138.78,6,3,1,1,1,4,7,101249.24
110.74,5,1,2,1,1,5,5,92625.65
133.53,6,3,1,1,1,7,5,130124.19
147.13,8,3,3,1,1,4,3,109161.22
267.86,9,4,3,1,1,3,4,160827.58
173.15,7,3,2,1,1,5,2,130025.33
136.56,5,1,2,1,1,7,6,135748.11
169.11,7,4,1,1,1,5,7,135088.89
209.87,7,4,1,1,1,5,7,162747.79
141.61,5,2,1,1,1,6,2,115497.15
95.63,5,2,1,1,1,7,5,96421.81
177.5,8,3,3,1,1,4,1,119449.23
142.51,8,3,2,2,1,9,7,176098.59
135.16,7,4,1,1,1,5,3,108312.77
111.2,6,3,1,1,1,5,7,92725.2
120.02,6,2,2,1,1,7,5,122651.49
181.28,7,2,3,1,1,7,7,181055.37
171.29,8,3,3,1,1,8,4,182412.44
120.53,6,2,2,1,1,9,3,141565.12
148.97,6,2,1,2,1,6,2,122649.57
195.52,8,5,1,1,1,8,7,201377.92
139.21,7,4,1,1,1,6,7,123785.75
190.7,7,4,1,1,1,6,5,156738.48
239.7,8,2,4,1,1,4,4,165293.08
97.87,5,2,1,1,1,7,2,94068.16
138.77,7,4,1,1,1,9,4,154685.15
170.86,7,3,2,1,1,4,7,124991.38
132.74,6,3,1,1,1,8,7,144533.31
78.71,4,1,1,1,1,9,3,95350.16
206.2,7,4,1,1,1,7,6,191429.53
168.61,7,3,2,1,1,8,3,169926.79
271.51,10,5,3,1,1,6,3,221299.44
169.68,7,3,2,1,1,6,2,142508.8
118.31,5,1,1,2,1,5,7,99224.54
118.5,6,3,1,1,1,9,6,139217.59
106.67,6,3,1,1,1,8,4,116861.32
93.78,5,1,2,1,1,4,5,73812.84
236.5,8,4,2,1,1,8,7,238170.17
160.04,9,3,4,1,1,8,2,174009.18
156.15,8,2,3,2,1,8,1,161490.87
123.33,5,2,1,1,1,3,6,81972.01
145.94,6,3,1,1,1,3,3,86897.57
177.26,8,4,1,2,1,8,5,179272.62
146.3,7,4,1,1,1,3,1,86158.78
147.63,7,3,1,2,1,7,2,135581.29
103.74,5,1,1,2,1,8,5,111773.8
148.64,5,1,2,1,1,7,1,134490.14
193.45,7,3,1,2,1,3,7,119695.44
148.98,5,1,2,1,1,6,3,126335.34
126.19,5,2,1,1,1,6,7,114280.31
122.4,5,2,1,1,1,5,6,99141.88
112.96,6,3,1,1,1,5,4,91052.29
72.77,4,1,1,1,1,5,6,66458.92
154.78,6,2,1,2,1,8,4,155131.75
140.21,5,2,1,1,1,5,3,106217.2
72.03,4,1,1,1,1,4,7,54154.86
173.47,7,2,3,1,1,6,1,144973.46
133.66,5,2,1,1,1,7,3,123393.45
126.6,7,2,3,1,1,5,4,108401.3
96.36,5,2,1,1,1,8,5,108056.96
162.62,6,2,2,1,1,6,5,142393.86
82.26,4,1,1,1,1,8,1,84974.74
136.6,5,1,2,1,1,8,4,140650.75
175.04,6,2,2,1,1,5,6,138481.41
184.95,7,2,2,2,1,9,1,191523.76
175.98,6,2,2,1,1,8,3,172028.6
152.22,6,3,1,1,1,7,6,145415.86
162.47,8,4,2,1,1,3,2,98654.95
188.22,7,4,1,1,1,7,1,162304.51
178.13,7,3,2,1,1,3,3,110836.22
141.96,6,3,1,1,1,5,5,113827.87
172.62,7,3,2,1,1,6,7,153142.56
167.25,6,3,1,1,1,7,4,153227.82
128.77,5,2,1,1,1,8,7,135618.38
71.01,4,1,1,1,1,9,4,90827.35
135.52,7,4,1,1,1,5,5,108993.7
184.47,7,4,1,1,1,9,2,190693.11
207.08,7,3,2,1,1,7,6,193148.52
180.61,7,3,2,1,1,8,2,178195.88
117.55,6,3,1,1,1,4,2,81207.14
183.22,8,4,2,1,1,6,1,150398.22
126.76,7,3,2,1,1,8,5,138146.04
140.98,6,3,1,1,1,9,5,155879.47
109.96,6,1,3,1,1,5,5,95912.44
139.94,5,2,1,1,1,7,7,134775.05
175.03,6,2,1,2,1,9,2,179669.17
141.91,6,3,1,1,1,9,4,153227.63
198.55,8,4,1,2,1,8,2,188211.68
261.23,9,5,2,1,1,8,6,260655.26
133.13,6,3,1,1,1,3,1,78807.2
80.88,4,1,1,1,1,7,5,85045.19
160.41,6,2,2,1,1,3,6,101227.27
125.2,7,3,2,1,1,8,5,138589.9
146.53,6,2,2,1,1,5,2,112768.0
181.87,7,3,2,1,1,7,7,175955.09
94.4,4,1,1,1,1,7,3,91251.57
132.59,6,2,1,2,1,8,2,133563.16
97.22,5,1,2,1,1,8,5,110762.99
127.41,6,3,1,1,1,5,3,101226.55
180.58,7,3,2,1,1,3,1,103546.52
166.39,6,1,3,1,1,5,4,130105.39
124.03,7,3,1,2,1,9,2,139250.74
165.49,7,4,1,1,1,6,1,134276.98
157.79,7,3,2,1,1,9,7,183015.06
123.02,6,2,1,2,1,6,7,114903.35
209.96,7,2,2,2,1,3,4,128520.27
113.08,5,2,1,1,1,6,2,96858.95
126.96,6,3,1,1,1,3,3,77617.1
96.84,5,1,2,1,1,4,5,75667.83
185.15,8,4,2,1,1,3,3,114485.55
94.48,5,1,2,1,1,3,6,64726.87
91.11,5,2,1,1,1,8,7,104784.27
91.48,5,2,1,1,1,8,2,94365.8
113.87,6,3,1,1,1,6,5,104786.15
162.8,9,3,3,2,1,6,3,145103.92
133.49,7,3,1,2,1,7,4,129870.64
96.96,5,2,1,1,1,8,6,108775.0
143.78,8,4,2,1,1,9,5,167662.49
154.41,7,4,1,1,1,5,3,116888.92
95.33,5,2,1,1,1,8,4,104295.3
229.58,8,4,2,1,1,7,2,202145.24
192.15,7,2,3,1,1,9,6,216445.43
77.23,4,1,1,1,1,7,5,82882.85
125.69,6,3,1,1,1,9,4,141685.44
128.84,7,2,3,1,1,3,7,91082.66
232.7,8,3,2,2,1,8,6,235764.11
126.47,5,2,1,1,1,8,5,130192.72
94.43,4,1,1,1,1,3,5,60317.61
140.42,5,1,2,1,1,7,6,136187.36
154.57,7,3,2,1,1,8,3,156335.49
77.99,4,1,1,1,1,3,5,49412.04
106.49,6,2,2,1,1,4,6,82925.73
157.93,7,2,3,1,1,4,5,114015.21
205.41,7,2,3,1,1,6,3,169010.07
190.51,7,4,1,1,1,7,2,166263.03
106.39,5,1,2,1,1,8,2,115117.61
117.04,6,2,2,1,1,6,7,113114.64
